"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","GJ1","GK1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MG1","MH1","MK1","OE1","OE2","OE3","REM","EQD"
"72297793184","2001-01-12T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0455,9,5",,,,,,,,,,,,,,,,"0000,5","000,5","240,M,+0133,5","240,N,+0083,5",,,,,,,"10112,9,99999,4",,,"1,24,01386,160,0140,5","2,24,01162,160,0141,5","3,24,00335,999,9999,5","SOD60524 HR PRECIPITATION (IN): 1.79 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5624 HR MAX TEMP TIME (LST):1257 24 HR MIN TEMP (F): 4724 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.86  PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):0140  FASTEST 2MIN SPEED (MPH): 26FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):0141 AVERAGE WIND SPEED (MPH): 7.5 24 HR AVG TEMP (F):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.14  .24  .15  .15  .22  .05  .04  .09  .08  .01   T   .05   T    T   .08   T    T   .16  .08  .20  .05  .00  .00  .00",
"72297793184","2001-01-13T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0104,9,5",,,,,,,,,,,,,,,,"0000,5","000,5","240,M,+0128,5","240,N,+0072,5",,,,,,,"10115,9,99999,4",,,"1,24,01073,130,0902,5","2,24,00536,140,1307,5","3,24,00206,999,9999,5","SOD60524 HR PRECIPITATION (IN): 0.41 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5524 HR MAX TEMP TIME (LST):1702 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.87  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):0902  FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):1307 AVERAGE WIND SPEED (MPH): 4.6 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .01  .02  .08  .21  .04  .02  .00  .01   T   .02   T    T    T    T    T   .00  .00  .00  .00  .00  .00  .00  .00",
"72297793184","2001-01-14T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0003,9,5",,,,,,,,,,,,,,,,"0000,5","000,5","240,M,+0150,5","240,N,+0056,5",,,,,,,"10196,9,99999,4",,,"1,24,00581,250,1445,5","2,24,00447,230,1416,5","3,24,00125,999,9999,5","SOD60524 HR PRECIPITATION (IN): 0.01 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5924 HR MAX TEMP TIME (LST):1508 24 HR MIN TEMP (F): 4224 HR MIN TEMP TIME (LST):0351 AVERAGE STATION PRESSURE:30.11  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1445  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1416 AVERAGE WIND SPEED (MPH): 2.8 24 HR AVG TEMP (F):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .01  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00",
"72297793184","2001-01-15T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,"0000,5","000,5","240,M,+0156,5","240,N,+0061,5",,,,,,,"10176,9,99999,4",,,"1,24,00581,260,1355,5","2,24,00447,240,1437,5","3,24,00134,999,9999,5","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6024 HR MAX TEMP TIME (LST):1425 24 HR MIN TEMP (F): 4324 HR MIN TEMP TIME (LST):0711 AVERAGE STATION PRESSURE:30.05  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1355  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1437 AVERAGE WIND SPEED (MPH): 3.0 24 HR AVG TEMP (F):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-16T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0144,5","240,N,+0078,5",,,,,,,"10135,9,99999,4",,,"1,24,00760,220,1440,5","2,24,00626,260,1506,5","3,24,00161,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5824 HR MAX TEMP TIME (LST):1414 24 HR MIN TEMP (F): 4624 HR MIN TEMP TIME (LST):0654 AVERAGE STATION PRESSURE:29.93  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):1440  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1506 AVERAGE WIND SPEED (MPH): 3.6 24 HR AVG TEMP (F):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-17T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0150,5","240,N,+0044,5",,,,,,,"10146,9,99999,4",,,"1,24,01118,030,2346,5","2,24,00894,040,2346,5","3,24,00165,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5924 HR MAX TEMP TIME (LST):1303 24 HR MIN TEMP (F): 4024 HR MIN TEMP TIME (LST):0652 AVERAGE STATION PRESSURE:29.96  PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):030 PEAK WIND TIME (LST):2346  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):040 FASTEST 2MIN TIME (LST):2346 AVERAGE WIND SPEED (MPH): 3.7 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-18T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0172,5","240,N,+0072,5",,,,,,,"10200,9,99999,4",,,"1,24,01296,070,0831,5","2,24,00939,070,1129,5","3,24,00393,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6324 HR MAX TEMP TIME (LST):1208 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:30.12  PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):070 PEAK WIND TIME (LST):0831  FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):070 FASTEST 2MIN TIME (LST):1129 AVERAGE WIND SPEED (MPH): 8.8 24 HR AVG TEMP (F):54 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-19T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0167,5","240,N,+0028,5",,,,,,,"10200,9,99999,4",,,"1,24,00715,190,1200,5","2,24,00536,200,1306,5","3,24,00148,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6224 HR MAX TEMP TIME (LST):1520 24 HR MIN TEMP (F): 3724 HR MIN TEMP TIME (LST):0620 AVERAGE STATION PRESSURE:30.12  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1200  FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1306 AVERAGE WIND SPEED (MPH): 3.3 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-20T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0172,5","240,N,+0050,5",,,,,,,"10196,9,99999,4",,,"1,24,00581,200,1119,5","2,24,00447,200,1123,5","3,24,00125,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6324 HR MAX TEMP TIME (LST):1124 24 HR MIN TEMP (F): 4124 HR MIN TEMP TIME (LST):0644 AVERAGE STATION PRESSURE:30.11  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1119  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1123 AVERAGE WIND SPEED (MPH): 2.8 24 HR AVG TEMP (F):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-21T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0206,5","240,N,+0067,5",,,,,,,"10186,9,99999,4",,,"1,24,00581,190,1334,5","2,24,00447,200,1337,5","3,24,00103,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6924 HR MAX TEMP TIME (LST):1637 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0658 AVERAGE STATION PRESSURE:30.08  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1334  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1337 AVERAGE WIND SPEED (MPH): 2.3 24 HR AVG TEMP (F):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72297793184","2001-01-22T07:59:00","6","33.68","-117.86639","16.5","SANTA ANA JOHN WAYNE AIRPORT, CA US","SOD  ","KSNA ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"240,M,+0200,5","240,N,+0067,5",,,,,,,"10186,9,99999,4",,,"1,24,00715,220,1027,5","2,24,00358,200,1708,5","3,24,00094,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6824 HR MAX TEMP TIME (LST):1428 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0652 AVERAGE STATION PRESSURE:30.08  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):1027  FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1708 AVERAGE WIND SPEED (MPH): 2.1 24 HR AVG TEMP (F):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
