"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AE1","OE1","OE2","REM"
"99999993101","1999-07-10T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-11T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-12T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-13T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-14T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-15T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-16T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-17T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-18T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-19T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-20T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-21T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-22T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-23T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-24T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-25T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-26T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-27T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-28T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-29T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-30T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-07-31T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-01T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-01T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOM  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","99,9,99,9,99,9,00,5",,,"SOM018DAYS W/PCP >=1.00:"
"99999993101","1999-08-02T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-03T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-04T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-05T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-06T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-07T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-08T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-09T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-10T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-11T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-12T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-13T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-14T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-15T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-16T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-17T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-18T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-19T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-20T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-21T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-22T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
"99999993101","1999-08-23T07:59:00","6","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","SOD  ","KNZJ ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,"1,24,99999,999,9999,7","2,24,99999,999,9999,7","SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00"
