sourceId,sourceObjectId,tractNumber,bookPage,recordDate,recordYear,engineeringCompany,engineerSurveyor,licenseNumber,jurisdiction,georeferencedPages,geometryType,statementClass,confidence,geometryPrecision,knownLimitations
LH-SRC-OC-TRACTS,6352,15618,MM 786/44-47,1999-05-28,1999,HUITT-ZOLLARS INC,JAMES F GILLEN,LS 5557,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,7537,15616,MM 787/39-42,1999-06-30,1999,FUSCOE ENGRING,THOMAS EARL PROPST,PLS 6098,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14150,15629,MM 787/43-47,1999-06-30,1999,DOUGLAS BENDER AND ASSOC,DOUGLAS W. BENDER,RCE 28946,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3357,15617,MM 787/48-50,1999-07-28,1999,,JAMES F. GILLEN,LS 5557,UNINCORPORATED,3,Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,6351,15632,MM 790/34-37,1999-08-30,1999,JAMES R CRAWFORD,JAMES R CRAWFORD,LS 4965,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13192,15884,MM 794/33-44,2000-01-14,2000,HUITT ZOLLARS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,"10,11,12,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11834,15624,MM 798/38-43,2000-04-06,2000,FUSCOE ENGRING,THOMAS EARL PROPST,PLS 6098,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11020,15827,MM 797/32-39,2000-05-10,2000,DOUGLAS BENDER AND ASSOC,DOUGLAS W.BENDER,RCE 28946,UNINCORPORATED,"3,4,5,6,7,8",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2605,15887,MM 802/25-28,2000-06-02,2000,"HUNSAKER AND ASSOC IRVINE, INC",TOM R. MCGANNON,RCE 23956,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,8672,15888,MM 802/14-17,2000-06-02,2000,"HUNSAKER AND ASSOC IRVINE, INC",TOM R. MCGANNON,RCE 23956,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14190,15904,MM 800/48-50,2000-06-02,2000,DOUGLAS BENDER AND ASSOC,DOUGLAS W. BENDER,RCE 28946,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3406,15813,MM 795/1-16,2000-06-14,2000,HUITT-ZOLLARS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,"10,11,12,13,14,15,16,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4018,15902,MM 803/28-30,2000-06-16,2000,,JAMES R. CRAWFORD,LS 4965,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,164,15903,MM 803/22-27,2000-06-16,2000,"WAGNER HALLADAY,IN",ROBERT N.MIM MACK,LS 5314,UNINCORPORATED,"3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,1772,15906,MM 803/16-21,2000-06-16,2000,"WAGNER HALLADAY,IN",ROBERT N.MIM MACK,LS 5314,UNINCORPORATED,"3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11101,15912,MM 804/1-4,2000-06-22,2000,,JAMES R. CRAWFORD,LS 4965,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,9417,15901,MM 803/48-50,2000-07-06,2000,,JAMES R. CRAWFORD,LS 4965,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5276,15885,MM 804/30-33,2000-07-27,2000,MDS CNSLT,GARY W. DOKICH,LS 4693,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2243,15905,MM 805/6-8,2000-08-16,2000,DOUGLAS BENDER AND ASSOC.,DOUGLAS W. BENDER,R.C.E. 28946,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4017,15907,MM 805/26-28,2000-08-25,2000,,JAMES R.CRAWRORD,LS 4965,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5259,15915,MM 805/29-34,2000-08-25,2000,"FUSCOE ENGRING,INC",THOMAS EAR PROPST,PLS 6098,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,7538,15631,MM 795/26-30,2000-09-14,2000,DOUGLAS BENDER AND ASSOC,DOUGLAS W.BENDER,RCE 28946,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,6831,15911,MM 806/27-30,2000-10-11,2000,RBF,JAMES R. CRAWFORD,L.S. 4965,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,9453,15910,MM 806/33-37,2000-10-13,2000,RBF,JAMES R. CRAWFORD,L.S. 4965,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,7864,15886,MM 807/25-28,2000-10-30,2000,HUNSAKER AND ASSOC,RORY S. WILLIAMS,L.S. 6654,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,107,16025,MM 812/22-29,2001-01-26,2001,HUITT-ZOLLARS,JAMES F. GILLEN,L.S. 5557,UNINCORPORATED,"5,6,7,8",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2715,16155,MM 812/30-39,2001-01-26,2001,HUITT-ZOLLARS,JAMES F. GILLEN,L.S. 5557,UNINCORPORATED,"4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13601,16156,MM 812/40-48,2001-01-26,2001,HUITT-ZOLLARS,JAMES F. GILLEN,L.S. 5557,UNINCORPORATED,"5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,9485,16157,MM 813/1-9,2001-01-26,2001,HUITT-ZOLLARS,JAMES F. GILLEN,L.S. 5557,UNINCORPORATED,"5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,1891,15619,MM 814/3-6,2001-03-09,2001,DOUGLAS BENDER AND ASSOC.,DOUGLAS W. BENDER,R.C.E. 28946,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,10618,16105,MM 823/18-26,2001-04-01,2001,ADAMS-STREETER CIVIL ENG,JAN A. ADAMS,RCE 21687,UNINCORPORATED,"3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3171,16063,MM 818/32-40,2001-05-25,2001,DOUGLAS BENDER AND ASSOC.,DOUGLAS W. BENDER,R.C.E. 28946,UNINCORPORATED,"4,5,6,7",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13175,15914,MM 817/45-47,2001-05-30,2001,FUSCOE ENGRING,THOMAS EARL PROPST,.L.S. 6098,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4016,16102,MM 819/1-5,2001-06-12,2001,HUITT-ZOLLARS,HUITT-ZOLLARS,HUITT-ZOLLARS,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5260,16103,MM 817/1-5,2001-06-12,2001,HUITT-ZOLLARS,HUITT-ZOLLARS,HUITT-ZOLLARS,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13977,15908,MM 820/10-15,2001-06-29,2001,"TETRA-TECH, INC",EUGENE SHAFFER,L.S. 4644,UNINCORPORATED,"4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2244,15909,MM 820/29-34,2001-06-29,2001,"TETRA-TECH, INC",EUGENE SHAFFER,L.S. 4644,UNINCORPORATED,"4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,12346,16101,MM 820/21-25,2001-06-29,2001,RBF CONSULTANTS,JAMES R. CRAWFORD,L.S 4966,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13195,16127,MM 821/29-34,2001-07-30,2001,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11102,16104,MM 821/35-40,2001-07-31,2001,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11309,16114,MM 821/41-44,2001-07-31,2001,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3339,16120,MM 822/40-43,2001-10-12,2001,DAVID EVANS AND ASSOC,CHARLES PRIOLO,RCE 30790,UNINCORPORATED,4,Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13527,16118,MM 823/30-33,2001-10-26,2001,RBF CNSLT,JAMES R. CRAWFORD,LS 4965,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,9860,16126,MM 824/15-20,2001-11-08,2001,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4043,16117,MM 826/1-3,2001-12-26,2001,HUITT-ZOLLARDS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,3,Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5243,16119,MM 824/48-50,2001-12-26,2001,HUITT-ZOLLARDS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,3,Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3338,16121,MM 825/46-50,2001-12-26,2001,HUITT-ZOLLARDS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2237,16122,MM 823/34-38,2001-12-26,2001,DAVID EVANS AND ASSOC,CHARLES PRIOLO,RCE 30790,UNINCORPORATED,"4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11878,16234,MM 825/19-29,2001-12-26,2001,HUITT-ZOLLARDS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,"10,11,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,7834,16203,MM 826/8-20,2002-01-24,2002,HUITT-ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"10,11,12,13,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2236,16115,MM 825/40-45,2002-02-14,2002,HUITT-ZOLLARDS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,"3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13038,16235,MM 825/30-39,2002-02-14,2002,HUITT-ZOLLARDS,JAMES F. GILLEN,LS 5557,UNINCORPORATED,"10,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14100,16116,MM 830/35-40,2002-05-16,2002,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5387,16247,MM 832/16-19,2002-05-24,2002,ADAMS-STREETER CIVIL ENGRING INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2129,16250,MM 832/20-23,2002-05-24,2002,ADAMS-STREETER CIVIL ENG,JAN A. ADAMS,RCE 21687,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3358,16236,MM 832/24-29,2002-05-29,2002,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,1202,16242,MM 833/24-27,2002-06-18,2002,ADAMS-STREETER CIVIL ENG,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,9841,16239,MM 834/9-15,2002-06-26,2002,WAGNER HALLADAY INC,ROBERT N MIM MACK,LS 5314,UNINCORPORATED,"3,4,5,6,7",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,8629,16240,MM 834/22-25,2002-06-28,2002,FUSCOE ENGRING,JERRY L USELTON,LS 5347,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4531,16245,MM 835/7-11,2002-07-26,2002,ADAMS-STREETER CIVIL ENG,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2232,16237,MM 835/17-20,2002-08-14,2002,DOUGLAS BENDER AND ASSOC,DOUGLAS W BENDER,RCE 28946,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,8630,16238,MM 835/21-25,2002-08-21,2002,HUITT - ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13039,16249,MM 835/26-33,2002-08-22,2002,ADAMS - STREETER CIVIL ENGRING INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5,6,7,8",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3359,16243,MM 835/34-39,2002-08-30,2002,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,6999,16270,MM 836/40-43,2002-09-27,2002,FUSCOE ENGRING INC,JERRY LA USELTON,LS 5347,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,12363,15987,MM 839/1-18,2002-12-17,2002,HUITT ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"10,11,12,13,14,15,16,17,18,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4019,16248,MM 839/27-33,2003-01-17,2003,STREETER CIVIL ENGRING INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5,6,7",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,12353,16389,MM 839/24-26,2003-02-06,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,1762,16414,MM 838/47-50,2003-02-06,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2676,16241,MM 840/32-36,2003-02-25,2003,DOUGLAS BENDER AND ASSOC,DOUGLAS W BENDER,RCE 28946,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,8751,16271,MM 839/34-45,2003-02-27,2003,HUITT ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"10,11,12,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,83,16341,MM 840/1-20,2003-02-27,2003,HUITT ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"10,11,12,13,14,15,16,17,18,19,20,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11073,15985,MM 842/8-20,2003-04-04,2003,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"10,11,12,13,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4807,16244,MM 840/47-50,2003-05-02,2003,DOUGLAS BENDER AND ASSOC,DOUGLAS W BENDER,RCE 28946,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,8042,16246,MM 842/45-49,2003-05-02,2003,HUITT ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,6836,16349,MM 847/5-10,2003-07-08,2003,ADAMS - STREETER CIVIL ENGRS INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
